Time,Distance_m,Alt_m,Err_Fwd_m,Err_Right_m,PWM_Roll,PWM_Pitch,PWM_Throttle,PWM_Yaw
87.8,303.02,99.67,-175.61,-246.95,1050,1950,1489,1500
87.9,300.26,99.57,-173.68,-244.93,1050,1950,1496,1500
88.0,300.26,99.57,-173.68,-244.93,1050,1950,1491,1500
88.1,300.26,99.57,-173.68,-244.93,1050,1950,1491,1500
88.2,297.51,99.52,-171.77,-242.91,1050,1950,1494,1500
88.3,297.51,99.52,-171.77,-242.91,1050,1950,1492,1500
88.4,294.76,99.45,-169.85,-240.9,1050,1950,1496,1500
88.5,294.76,99.45,-169.85,-240.9,1050,1950,1493,1500
88.6,294.76,99.45,-169.85,-240.9,1050,1950,1493,1500
88.7,292.0,99.38,-167.94,-238.88,1050,1950,1498,1500
88.8,292.0,99.38,-167.94,-238.88,1050,1950,1494,1500
88.9,289.25,99.31,-166.01,-236.87,1050,1950,1499,1500
89.8,289.25,99.31,-166.01,-236.87,1050,1950,1496,1500
89.9,289.25,99.31,-166.01,-236.87,1050,1950,1496,1500
90.0,286.47,99.27,-164.06,-234.83,1050,1950,1499,1500
90.1,286.47,99.27,-164.06,-234.83,1050,1950,1497,1500
90.2,283.68,99.28,-162.11,-232.79,1050,1950,1496,1500
90.3,283.68,99.28,-162.11,-232.79,1050,1950,1497,1500
90.4,283.68,99.28,-162.11,-232.79,1050,1950,1497,1500
90.5,280.91,99.29,-160.18,-230.76,1050,1950,1496,1500
90.6,280.91,99.29,-160.18,-230.76,1050,1950,1497,1500
90.7,278.12,99.35,-158.23,-228.72,1050,1950,1494,1500
90.8,278.12,99.35,-158.23,-228.72,1050,1950,1497,1500
90.9,278.12,99.35,-158.23,-228.72,1050,1950,1497,1500
91.0,275.34,99.43,-156.28,-226.69,1050,1950,1492,1500
91.1,275.34,99.43,-156.28,-226.69,1050,1950,1496,1500
91.2,272.57,99.48,-154.34,-224.66,1050,1950,1493,1500
91.3,272.57,99.48,-154.34,-224.66,1050,1950,1495,1500
91.4,269.81,99.52,-152.41,-222.64,1050,1950,1492,1500
91.5,269.81,99.52,-152.41,-222.64,1050,1950,1495,1500
91.6,269.81,99.52,-152.41,-222.64,1050,1950,1495,1500
91.7,267.06,99.62,-150.48,-220.63,1050,1950,1489,1500
91.8,267.06,99.62,-150.48,-220.63,1050,1950,1493,1500
91.9,267.06,99.62,-150.48,-220.63,1050,1950,1494,1500
92.0,264.31,99.74,-148.54,-218.61,1050,1950,1486,1500
92.1,264.31,99.74,-148.54,-218.61,1050,1950,1492,1500
92.2,261.55,99.88,-146.61,-216.59,1050,1950,1483,1500
92.3,261.55,99.88,-146.61,-216.59,1050,1950,1490,1500
92.4,258.81,100.02,-144.68,-214.59,1050,1950,1481,1500
92.5,258.81,100.02,-144.68,-214.59,1050,1950,1488,1500
92.6,258.81,100.02,-144.68,-214.59,1050,1950,1488,1500
92.7,256.07,100.19,-142.76,-212.58,1050,1950,1477,1500
92.8,256.07,100.19,-142.76,-212.58,1050,1950,1485,1500
92.9,253.32,100.28,-140.82,-210.57,1050,1950,1479,1500
93.0,253.32,100.28,-140.82,-210.57,1050,1950,1484,1500
93.1,253.32,100.28,-140.82,-210.57,1050,1950,1484,1500
93.2,250.58,100.4,-138.88,-208.58,1050,1950,1476,1500
93.3,250.58,100.4,-138.88,-208.58,1050,1950,1482,1500
93.4,247.86,100.46,-136.97,-206.58,1050,1950,1478,1500
93.5,247.86,100.46,-136.97,-206.58,1050,1950,1481,1500
93.6,247.86,100.46,-136.97,-206.58,1050,1950,1480,1500
93.7,245.15,100.44,-135.05,-204.6,1050,1950,1481,1500
93.8,245.15,100.44,-135.05,-204.6,1050,1950,1481,1500
93.9,242.44,100.45,-133.14,-202.61,1050,1950,1480,1500
94.0,242.44,100.45,-133.14,-202.61,1050,1950,1480,1500
94.1,242.44,100.45,-133.14,-202.61,1050,1950,1480,1500
94.2,239.71,100.53,-131.22,-200.6,1050,1950,1475,1500
94.3,239.71,100.53,-131.22,-200.6,1050,1950,1479,1500
94.4,237.01,100.53,-129.32,-198.62,1050,1950,1479,1500
94.5,237.01,100.53,-129.32,-198.62,1050,1950,1478,1500
94.6,237.01,100.53,-129.32,-198.62,1050,1950,1478,1500
94.7,234.3,100.42,-127.42,-196.62,1050,1950,1485,1500
94.8,234.3,100.42,-127.42,-196.62,1050,1950,1480,1500
94.9,231.59,100.23,-125.51,-194.63,1050,1950,1492,1500
95.0,231.59,100.23,-125.51,-194.63,1050,1950,1483,1500
95.1,231.59,100.23,-125.51,-194.63,1050,1950,1483,1500
95.2,228.89,99.98,-123.61,-192.64,1050,1950,1499,1500
95.3,228.89,99.98,-123.61,-192.64,1050,1950,1486,1500
95.4,226.18,99.77,-121.71,-190.65,1050,1950,1500,1500
95.5,226.18,99.77,-121.71,-190.65,1050,1950,1490,1500
95.6,226.18,99.77,-121.71,-190.65,1050,1950,1490,1500
95.7,223.48,99.64,-119.8,-188.66,1050,1950,1498,1500
95.8,223.48,99.64,-119.8,-188.66,1050,1950,1492,1500
95.9,220.79,99.49,-117.91,-186.66,1050,1950,1502,1500
96.0,220.79,99.49,-117.91,-186.66,1050,1950,1494,1500
96.1,220.79,99.49,-117.91,-186.66,1050,1950,1494,1500
96.2,218.07,99.42,-115.99,-184.66,1050,1950,1499,1500
96.3,218.07,99.42,-115.99,-184.66,1050,1950,1496,1500
96.4,215.36,99.42,-114.08,-182.67,1050,1950,1495,1500
96.5,215.36,99.42,-114.08,-182.67,1050,1950,1496,1500
96.6,215.36,99.42,-114.08,-182.67,1050,1950,1496,1500
96.7,212.65,99.54,-112.17,-180.67,1050,1950,1489,1500
96.8,212.65,99.54,-112.17,-180.67,1050,1950,1494,1500
96.9,209.94,99.72,-110.24,-178.67,1050,1950,1482,1500
97.0,209.94,99.72,-110.24,-178.67,1050,1950,1492,1500
97.1,209.94,99.72,-110.24,-178.67,1050,1950,1492,1500
97.2,207.25,99.92,-108.33,-176.69,1050,1950,1479,1500
97.3,207.25,99.92,-108.33,-176.69,1050,1950,1489,1500
97.4,204.56,100.1,-106.41,-174.7,1050,1950,1477,1500
97.5,204.56,100.1,-106.41,-174.7,1050,1950,1486,1500
97.6,204.56,100.1,-106.41,-174.7,1050,1950,1486,1500
97.7,201.86,100.23,-104.48,-172.72,1050,1950,1477,1500
97.8,201.86,100.23,-104.48,-172.72,1050,1950,1484,1500
97.9,199.19,100.4,-102.58,-170.74,1050,1950,1473,1500
98.0,199.19,100.4,-102.58,-170.74,1050,1950,1481,1500
98.1,199.19,100.4,-102.58,-170.74,1050,1950,1481,1500
98.2,196.5,100.55,-100.67,-168.76,1050,1950,1471,1500
98.3,196.5,100.55,-100.67,-168.76,1050,1950,1479,1500
98.4,193.8,100.71,-98.74,-166.76,1050,1950,1469,1500
98.5,193.8,100.71,-98.74,-166.76,1050,1950,1476,1500
98.6,193.8,100.71,-98.74,-166.76,1050,1950,1476,1500
98.7,191.12,100.89,-96.83,-164.77,1050,1950,1464,1500
98.8,191.12,100.89,-96.83,-164.77,1050,1950,1473,1500
98.9,188.44,101.03,-94.91,-162.79,1050,1950,1463,1500
99.0,188.44,101.03,-94.91,-162.79,1050,1950,1470,1500
99.1,188.44,101.03,-94.91,-162.79,1050,1950,1470,1500
99.2,185.76,101.17,-93.01,-160.8,1050,1950,1460,1500
99.3,185.76,101.17,-93.01,-160.8,1050,1950,1467,1500
99.4,183.08,101.34,-91.09,-158.8,1050,1950,1457,1500
99.5,183.08,101.34,-91.09,-158.8,1050,1950,1465,1500
99.6,183.08,101.34,-91.09,-158.8,1050,1950,1464,1500
99.7,180.41,101.48,-89.19,-156.82,1050,1950,1455,1500
99.8,180.41,101.48,-89.19,-156.82,1050,1950,1462,1500
99.9,177.75,101.62,-87.3,-154.84,1050,1950,1452,1500
100.0,177.75,101.62,-87.3,-154.84,1050,1950,1459,1500
100.1,177.75,101.62,-87.3,-154.84,1050,1950,1459,1500
100.2,175.11,101.68,-85.4,-152.87,1050,1950,1454,1500
100.3,175.11,101.68,-85.4,-152.87,1050,1950,1457,1500
100.4,172.46,101.63,-83.51,-150.89,1050,1950,1460,1500
100.5,172.46,101.63,-83.51,-150.89,1050,1950,1457,1500
100.6,172.46,101.63,-83.51,-150.89,1050,1950,1457,1500
100.7,169.84,101.54,-81.64,-148.93,1050,1950,1462,1500
100.8,169.84,101.54,-81.64,-148.93,1050,1950,1457,1500
100.9,167.24,101.42,-79.77,-146.99,1050,1950,1465,1500
101.0,167.24,101.42,-79.77,-146.99,1050,1950,1459,1500
101.1,167.24,101.42,-79.77,-146.99,1050,1950,1458,1500
101.2,164.64,101.2,-77.91,-145.04,1050,1950,1472,1500
101.3,164.64,101.2,-77.91,-145.04,1050,1950,1461,1500
101.4,162.04,100.95,-76.05,-143.09,1050,1950,1477,1500
101.5,162.04,100.95,-76.05,-143.09,1050,1950,1464,1500
101.6,162.04,100.95,-76.05,-143.09,1050,1950,1464,1500
101.7,159.45,100.76,-74.19,-141.13,1050,1950,1477,1500
101.8,159.45,100.76,-74.19,-141.13,1050,1950,1467,1500
101.9,156.85,100.59,-72.32,-139.18,1050,1950,1478,1500
102.0,156.85,100.59,-72.32,-139.18,1050,1950,1469,1500
102.1,156.85,100.59,-72.32,-139.18,1050,1950,1469,1500
102.2,154.27,100.52,-70.47,-137.23,1050,1950,1474,1500
102.3,154.27,100.52,-70.47,-137.23,1050,1950,1470,1500
102.4,151.67,100.53,-68.6,-135.28,1050,1950,1469,1500
102.5,151.67,100.53,-68.6,-135.28,1050,1950,1470,1500
102.6,151.67,100.53,-68.6,-135.28,1050,1950,1470,1500
102.7,149.07,100.55,-66.71,-133.31,1050,1950,1468,1500
102.8,149.07,100.55,-66.71,-133.31,1050,1950,1469,1500
102.9,146.5,100.55,-64.84,-131.36,1050,1950,1469,1500
103.0,146.5,100.55,-64.84,-131.36,1050,1950,1469,1500
103.1,146.5,100.55,-64.84,-131.36,1050,1950,1469,1500
103.2,143.92,100.55,-62.97,-129.41,1050,1950,1469,1500
103.3,143.92,100.55,-62.97,-129.41,1050,1950,1468,1500
103.4,141.34,100.56,-61.11,-127.44,1050,1950,1467,1500
103.5,141.34,100.56,-61.11,-127.44,1050,1950,1468,1500
103.6,141.34,100.56,-61.11,-127.44,1050,1950,1468,1500
103.7,138.76,100.62,-59.24,-125.48,1050,1950,1464,1500
103.8,138.76,100.62,-59.24,-125.48,1050,1950,1467,1500
103.9,136.2,100.72,-57.39,-123.52,1050,1950,1460,1500
104.0,136.2,100.72,-57.39,-123.52,1050,1950,1465,1500
104.1,136.2,100.72,-57.39,-123.52,1050,1950,1465,1500
104.2,133.65,100.83,-55.53,-121.57,1050,1950,1458,1500
104.3,133.65,100.83,-55.53,-121.57,1050,1950,1463,1500
104.4,131.1,100.92,-53.67,-119.62,1050,1950,1457,1500
104.5,131.1,100.92,-53.67,-119.62,1050,1950,1461,1500
104.6,131.1,100.92,-53.67,-119.62,1050,1950,1461,1500
104.7,128.55,101.03,-51.79,-117.65,1050,1950,1453,1500
104.8,128.55,101.03,-51.79,-117.65,1050,1950,1459,1500
104.9,126.02,101.06,-49.93,-115.71,1050,1950,1457,1500
105.0,126.02,101.06,-49.93,-115.71,1050,1950,1458,1500
105.1,126.02,101.06,-49.93,-115.71,1050,1950,1458,1500
105.2,123.52,101.02,-48.08,-113.77,1050,1950,1461,1500
105.3,123.52,101.02,-48.08,-113.77,1050,1950,1458,1500
105.4,121.01,100.94,-46.23,-111.83,1050,1950,1463,1500
105.5,121.01,100.94,-46.23,-111.83,1050,1950,1459,1500
105.6,121.01,100.94,-46.23,-111.83,1050,1950,1459,1500
105.7,118.51,100.86,-44.38,-109.89,1050,1950,1463,1500
105.8,118.51,100.86,-44.38,-109.89,1050,1950,1459,1500
105.9,116.03,100.79,-42.52,-107.95,1050,1950,1464,1500
106.0,116.03,100.79,-42.52,-107.95,1050,1950,1460,1500
106.1,116.03,100.79,-42.52,-107.95,1050,1950,1460,1500
106.2,113.57,100.63,-40.69,-106.03,1050,1950,1470,1500
106.3,113.57,100.63,-40.69,-106.03,1050,1950,1462,1500
106.4,111.1,100.43,-38.84,-104.09,1050,1950,1475,1500
106.5,111.1,100.43,-38.84,-104.09,1050,1950,1465,1500
106.6,111.1,100.43,-38.84,-104.09,1050,1950,1465,1500
106.7,111.1,100.43,-38.84,-104.09,1050,1950,1465,1500
106.8,107.0,100.17,-35.73,-100.86,1050,1864,1481,1500
106.9,107.0,100.17,-35.73,-100.86,1050,1950,1469,1500
107.0,107.0,100.17,-35.73,-100.86,1050,1950,1469,1500
107.1,107.0,100.17,-35.73,-100.86,1050,1950,1469,1500
107.2,107.0,100.17,-35.73,-100.86,1050,1950,1468,1500
107.3,102.16,100.0,-32.04,-97.0,1050,1691,1480,1500
107.4,102.16,100.0,-32.04,-97.0,1050,1950,1471,1500
107.5,102.16,100.0,-32.04,-97.0,1050,1950,1471,1500
107.6,102.16,100.0,-32.04,-97.0,1050,1950,1471,1500
107.7,102.16,100.0,-33.73,-96.43,1050,1950,1471,1500
107.8,97.27,99.91,-29.95,-92.54,1050,1644,1477,1500
107.9,97.27,99.91,-26.7,-93.53,1050,1700,1473,1500
108.0,97.27,99.91,-26.7,-93.53,1050,1950,1473,1500
108.1,97.27,99.91,-26.7,-93.53,1050,1950,1473,1500
108.2,97.27,99.91,-29.95,-92.54,1050,1950,1473,1500
108.3,92.45,99.83,-26.31,-88.63,1050,1616,1478,1500
108.4,92.45,99.83,-23.2,-89.49,1050,1676,1474,1500
108.5,92.45,99.83,-23.2,-89.49,1050,1950,1474,1500
108.6,92.45,99.83,-26.31,-88.63,1050,1950,1474,1500
108.7,92.45,99.83,-26.31,-88.63,1050,1950,1474,1500
108.8,87.67,99.69,-22.82,-84.64,1050,1594,1483,1500
108.9,87.67,99.69,-19.85,-85.39,1050,1654,1476,1500
109.0,87.67,99.69,-19.85,-85.39,1050,1950,1476,1500
109.1,87.67,99.69,-22.82,-84.64,1050,1950,1476,1500
109.2,87.67,99.69,-22.82,-84.64,1050,1950,1476,1500
109.3,82.91,99.46,-19.47,-80.6,1050,1570,1491,1500
109.4,82.91,99.46,-16.64,-81.23,1050,1634,1480,1500
109.5,82.91,99.46,-16.64,-81.23,1050,1950,1480,1500
109.6,82.91,99.46,-18.06,-80.92,1050,1950,1480,1500
109.7,82.91,99.46,-18.06,-80.92,1050,1950,1480,1500
109.8,78.18,99.28,-14.87,-76.75,1050,1536,1492,1500
109.9,78.18,99.28,-13.53,-77.0,1050,1884,1483,1500
110.0,78.18,99.28,-13.53,-77.0,1050,1950,1483,1500
110.1,78.18,99.28,-16.21,-76.48,1050,1950,1484,1500
110.2,78.18,99.28,-16.21,-76.48,1050,1950,1484,1500
110.3,73.53,99.04,-13.06,-72.36,1050,1517,1500,1500
110.4,73.53,99.04,-10.53,-72.77,1050,1601,1488,1500
110.5,73.53,99.04,-10.53,-72.77,1050,1950,1488,1500
110.6,73.53,99.04,-13.06,-72.36,1050,1950,1488,1500
110.7,73.53,99.04,-13.06,-72.36,1050,1950,1488,1500
110.8,68.93,98.81,-9.99,-68.21,1050,1484,1504,1500
110.9,68.93,98.81,-7.6,-68.51,1050,1586,1492,1500
111.0,68.93,98.81,-7.6,-68.51,1050,1950,1493,1500
111.1,68.93,98.81,-9.99,-68.21,1050,1950,1493,1500
111.2,68.93,98.81,-9.99,-68.21,1050,1950,1493,1500
111.3,64.41,98.65,-6.94,-64.03,1050,1445,1504,1500
111.4,64.41,98.65,-4.7,-64.24,1050,1572,1496,1500
111.5,64.41,98.65,-4.7,-64.24,1050,1950,1496,1500
111.6,64.41,98.65,-6.94,-64.03,1050,1950,1496,1500
111.7,64.41,98.65,-6.94,-64.03,1050,1950,1497,1500
111.8,59.94,98.52,-3.93,-59.81,1050,1406,1505,1500
111.9,59.94,98.52,-1.84,-59.91,1050,1559,1499,1500
112.0,59.94,98.52,-1.84,-59.91,1050,1950,1499,1500
112.1,59.94,98.52,-3.93,-59.81,1050,1950,1500,1500
112.2,59.94,98.52,-3.93,-59.81,1050,1950,1500,1500
112.3,55.64,98.71,-1.05,-55.63,1052,1389,1488,1500
112.4,55.64,98.71,0.89,-55.63,1050,1548,1498,1500
112.5,55.64,98.71,0.89,-55.63,1050,1936,1498,1500
112.6,55.64,98.71,-1.05,-55.63,1050,1950,1498,1500
112.7,55.64,98.71,-1.05,-55.63,1050,1950,1499,1500
112.8,51.45,98.86,1.74,-51.42,1119,1365,1489,1500
112.9,51.45,98.86,3.53,-51.33,1050,1537,1497,1500
113.0,51.45,98.86,3.53,-51.33,1050,1896,1497,1500
113.1,51.45,98.86,2.64,-51.38,1050,1950,1497,1500
113.2,51.45,98.86,2.64,-51.38,1050,1909,1498,1500
113.3,47.44,99.03,5.27,-47.14,1190,1343,1487,1500
113.4,47.44,99.03,5.27,-47.14,1050,1868,1495,1500
113.5,47.44,99.03,5.27,-47.14,1050,1868,1496,1500
113.6,47.44,99.03,6.91,-46.93,1050,1514,1496,1500
113.7,47.44,99.03,6.91,-46.93,1050,1842,1496,1500
113.8,43.58,99.21,9.34,-42.57,1283,1318,1484,1500
113.9,43.58,99.21,7.1,-43.0,1050,1950,1493,1500
114.0,43.58,99.21,7.1,-43.0,1050,1836,1494,1500
114.1,43.58,99.21,5.59,-43.22,1050,1950,1494,1500
114.2,43.58,99.21,5.59,-43.22,1050,1858,1494,1500
114.3,40.04,99.52,8.35,-39.16,1275,1265,1474,1500
114.4,40.04,99.52,12.4,-38.07,1050,1050,1490,1500
114.5,40.04,99.52,12.4,-38.07,1050,1752,1490,1500
114.6,40.04,99.52,9.71,-38.84,1050,1950,1490,1500
114.7,40.04,99.52,9.71,-38.84,1050,1791,1490,1500
114.8,36.84,99.75,12.11,-34.79,1337,1274,1475,1500
114.9,36.84,99.75,10.27,-35.38,1050,1950,1487,1500
115.0,36.84,99.75,10.27,-35.38,1050,1779,1487,1500
115.1,36.84,99.75,14.5,-33.86,1050,1050,1487,1500
115.2,36.84,99.75,14.5,-33.86,1050,1713,1487,1500
115.3,33.75,99.91,15.91,-29.76,1423,1410,1476,1500
115.4,33.75,99.91,16.42,-29.48,1050,1577,1484,1500
115.5,33.75,99.91,16.42,-29.48,1050,1679,1484,1500
115.6,33.75,99.91,13.25,-31.04,1050,1950,1484,1500
115.7,33.75,99.91,13.25,-31.04,1050,1724,1484,1500
115.8,33.75,99.91,13.25,-31.04,1050,1723,1484,1500
115.9,30.53,100.14,16.07,-25.95,1677,1114,1469,1500
116.0,30.53,100.14,16.07,-25.95,1050,1677,1481,1500
116.2,29.34,100.25,16.85,-24.02,1076,1508,1474,1500
116.3,29.34,100.25,16.85,-24.02,1050,1662,1479,1500
116.4,29.34,100.25,16.85,-24.02,1050,1660,1479,1500
116.5,28.28,100.32,16.85,-22.71,1050,1659,1475,1500
116.6,28.28,100.32,16.85,-22.71,1050,1657,1478,1500
116.7,27.36,100.38,18.71,-19.97,1299,1256,1474,1500
116.8,27.36,100.38,18.71,-19.97,1050,1625,1477,1500
116.9,27.36,100.38,18.71,-19.97,1050,1624,1477,1500
117.0,26.53,100.45,19.05,-18.47,1072,1549,1472,1500
117.1,26.53,100.45,19.05,-18.47,1050,1615,1475,1500
117.2,25.76,100.56,19.39,-16.96,1097,1539,1468,1500
117.3,25.76,100.56,19.39,-16.96,1050,1606,1474,1500
117.4,25.76,100.56,19.39,-16.96,1050,1604,1473,1500
117.5,25.05,100.68,20.49,-14.41,1343,1364,1466,1500
117.6,25.05,100.68,20.49,-14.41,1050,1583,1471,1500
117.7,24.43,100.8,20.77,-12.86,1167,1521,1464,1500
117.8,24.43,100.8,20.77,-12.86,1050,1575,1469,1500
117.9,24.43,100.8,20.77,-12.86,1050,1573,1469,1500
118.0,23.91,100.9,21.07,-11.31,1190,1507,1462,1500
118.1,23.91,100.9,21.07,-11.31,1050,1564,1467,1500
118.2,23.51,100.96,21.71,-9.02,1371,1424,1464,1500
118.3,23.51,100.96,21.71,-9.02,1050,1550,1466,1500
118.4,23.51,100.96,21.71,-9.02,1050,1548,1466,1500
118.5,23.23,100.95,22.12,-7.1,1327,1457,1466,1500
118.6,23.23,100.95,22.12,-7.1,1050,1537,1466,1500
118.7,23.1,100.96,22.51,-5.2,1353,1451,1465,1500
118.8,23.1,100.96,22.51,-5.2,1050,1527,1465,1500
118.9,23.1,100.96,22.51,-5.2,1050,1525,1465,1500
119.0,23.11,100.99,22.87,-3.32,1374,1446,1463,1500
119.1,23.11,100.99,22.87,-3.32,1050,1515,1464,1500
119.2,23.25,101.05,23.2,-1.48,1396,1441,1460,1500
119.3,23.25,101.05,23.2,-1.48,1050,1505,1463,1500
119.4,23.25,101.05,23.2,-1.48,1050,1503,1462,1500
119.5,23.49,101.1,23.49,0.31,1413,1438,1459,1500
119.6,23.49,101.1,23.49,0.31,1054,1494,1461,1500
119.7,23.84,101.15,23.76,2.05,1428,1434,1458,1500
119.8,23.84,101.15,23.76,2.05,1081,1485,1460,1500
119.9,23.84,101.15,23.76,2.05,1081,1483,1460,1500
120.0,24.28,101.16,23.99,3.76,1450,1430,1459,1500
120.1,24.28,101.16,23.99,3.76,1107,1474,1459,1500
120.2,24.79,101.16,24.19,5.41,1462,1429,1459,1500
120.3,24.79,101.16,24.19,5.41,1133,1466,1459,1500
120.4,24.79,101.16,24.19,5.41,1134,1464,1459,1500
120.5,25.36,101.11,24.37,7.01,1479,1423,1462,1500
120.6,25.36,101.11,24.37,7.01,1159,1456,1459,1500
120.7,25.96,101.05,24.51,8.56,1492,1423,1463,1500
120.8,25.96,101.05,24.51,8.56,1184,1449,1459,1500
120.9,25.96,101.05,24.51,8.56,1185,1447,1459,1500
121.0,26.6,100.97,24.64,10.04,1504,1418,1464,1500
121.1,26.6,100.97,24.64,10.04,1209,1440,1460,1500
121.2,27.24,100.87,24.71,11.46,1517,1421,1467,1500
121.3,27.24,100.87,24.71,11.46,1233,1434,1461,1500
121.4,27.24,100.87,24.71,11.46,1234,1432,1461,1500
121.5,27.9,100.75,24.77,12.84,1531,1417,1468,1500
121.6,27.9,100.75,24.77,12.84,1257,1426,1462,1500
121.7,28.54,100.65,24.79,14.14,1537,1419,1469,1500
121.8,28.54,100.65,24.79,14.14,1279,1421,1464,1500
121.9,28.54,100.65,24.79,14.14,1281,1418,1464,1500
122.8,29.17,100.61,24.78,15.38,1551,1418,1466,1500
122.9,29.17,100.61,24.78,15.38,1303,1413,1464,1500
123.0,29.77,100.57,24.72,16.57,1560,1423,1466,1500
123.1,29.77,100.57,24.72,16.57,1324,1409,1464,1500
123.2,29.77,100.57,24.72,16.57,1325,1407,1464,1500
123.3,30.36,100.55,24.65,17.72,1574,1421,1466,1500
123.4,30.36,100.55,24.65,17.72,1346,1403,1464,1500
123.5,30.91,100.51,24.52,18.81,1581,1427,1467,1500
123.6,30.91,100.51,24.52,18.81,1366,1400,1465,1500
123.7,30.91,100.51,24.52,18.81,1368,1397,1465,1500
123.8,31.42,100.46,24.37,19.83,1590,1428,1468,1500
123.9,31.42,100.46,24.37,19.83,1387,1395,1465,1500
124.0,31.89,100.39,24.18,20.79,1597,1433,1469,1500
124.1,31.89,100.39,24.18,20.79,1406,1393,1466,1500
124.2,31.89,100.39,24.18,20.79,1408,1390,1466,1500
124.3,32.32,100.37,23.96,21.7,1605,1436,1467,1500
124.4,32.32,100.37,23.96,21.7,1426,1389,1466,1500
124.5,32.71,100.37,23.71,22.54,1608,1439,1466,1500
124.6,32.71,100.37,23.71,22.54,1443,1388,1466,1500
124.7,32.71,100.37,23.71,22.54,1445,1386,1466,1500
124.8,33.05,100.36,23.43,23.3,1612,1443,1467,1500
124.9,33.05,100.36,23.43,23.3,1462,1385,1466,1500
125.0,33.33,100.36,23.14,23.99,1612,1445,1466,1500
125.1,33.33,100.36,23.14,23.99,1477,1385,1466,1500
125.2,33.33,100.36,23.14,23.99,1479,1382,1466,1500
125.3,33.57,100.36,22.82,24.62,1617,1450,1466,1500
125.4,33.57,100.36,22.82,24.62,1493,1383,1466,1500
125.5,33.77,100.31,22.5,25.18,1616,1450,1468,1500
125.6,33.77,100.31,22.5,25.18,1507,1383,1466,1500
125.7,33.77,100.31,22.5,25.18,1509,1381,1466,1500
125.8,33.91,100.27,22.15,25.67,1617,1453,1469,1500
125.9,33.91,100.27,22.15,25.67,1522,1382,1467,1500
126.0,33.99,100.22,21.79,26.1,1616,1458,1470,1500
126.1,33.99,100.22,21.79,26.1,1533,1383,1467,1500
126.2,34.04,100.19,21.4,26.47,1617,1464,1469,1500
126.3,34.04,100.19,21.4,26.47,1544,1384,1468,1500
126.4,34.04,100.19,21.4,26.47,1547,1382,1468,1500
126.5,34.03,100.14,20.99,26.78,1615,1466,1471,1500
126.6,34.03,100.14,20.99,26.78,1557,1384,1468,1500
126.7,33.98,100.05,20.59,27.02,1613,1468,1474,1500
126.8,33.98,100.05,20.59,27.02,1566,1386,1470,1500
126.9,33.98,100.05,20.59,27.02,1569,1384,1470,1500
127.0,33.89,99.97,20.19,27.22,1614,1468,1475,1500
127.1,33.89,99.97,20.19,27.22,1577,1386,1471,1500
127.2,33.77,99.92,19.78,27.36,1610,1472,1474,1500
127.3,33.77,99.92,19.78,27.36,1585,1388,1472,1500
127.4,33.77,99.92,19.78,27.36,1588,1386,1472,1500
127.5,33.59,99.89,19.36,27.45,1609,1475,1474,1500
127.6,33.59,99.89,19.36,27.45,1594,1388,1472,1500
127.7,33.37,99.87,18.92,27.49,1605,1480,1473,1500
127.8,33.37,99.87,18.92,27.49,1600,1391,1472,1500
127.9,33.37,99.87,18.92,27.49,1603,1389,1472,1500
128.0,33.11,99.85,18.49,27.46,1601,1481,1474,1500
128.1,33.11,99.85,18.49,27.46,1608,1392,1473,1500
128.2,32.82,99.84,18.07,27.4,1597,1481,1474,1500
128.3,32.82,99.84,18.07,27.4,1613,1395,1473,1500
128.4,32.82,99.84,18.07,27.4,1616,1393,1473,1500
128.5,32.49,99.86,17.63,27.29,1594,1485,1472,1500
128.6,32.49,99.86,17.63,27.29,1619,1396,1473,1500
128.7,32.13,99.84,17.21,27.13,1588,1485,1474,1500
128.8,32.13,99.84,17.21,27.13,1622,1399,1473,1500
128.9,32.13,99.84,17.21,27.13,1625,1397,1473,1500
129.0,31.73,99.83,16.79,26.93,1584,1486,1474,1500
129.1,31.73,99.83,16.79,26.93,1627,1400,1473,1500
129.2,31.3,99.79,16.36,26.68,1577,1490,1476,1500
129.3,31.3,99.79,16.36,26.68,1629,1403,1474,1500
129.4,31.3,99.79,16.36,26.68,1632,1402,1474,1500
129.5,30.84,99.75,15.95,26.39,1573,1489,1477,1500
129.6,30.84,99.75,15.95,26.39,1633,1405,1475,1500
129.7,30.35,99.69,15.53,26.07,1567,1494,1479,1500
129.8,30.35,99.69,15.53,26.07,1633,1408,1476,1500
129.9,30.35,99.69,15.53,26.07,1636,1406,1476,1500
130.0,29.85,99.63,15.13,25.73,1564,1491,1480,1500
130.1,29.85,99.63,15.13,25.73,1636,1409,1477,1500
130.2,29.31,99.59,14.72,25.34,1556,1496,1480,1500
130.3,29.31,99.59,14.72,25.34,1635,1413,1478,1500
130.4,29.31,99.59,14.72,25.34,1638,1411,1478,1500
130.5,28.76,99.56,14.33,24.94,1553,1493,1480,1500
130.6,28.76,99.56,14.33,24.94,1636,1414,1478,1500
130.7,28.21,99.55,13.95,24.51,1547,1494,1479,1500
130.8,28.21,99.55,13.95,24.51,1635,1417,1479,1500
130.9,28.21,99.55,13.95,24.51,1637,1416,1479,1500
131.0,27.63,99.53,13.57,24.07,1544,1496,1480,1500
131.1,27.63,99.53,13.57,24.07,1636,1418,1479,1500
131.2,27.04,99.52,13.19,23.61,1539,1499,1480,1500
